Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
502591,47568,ENGLISH ROSE DESIGN PEG BAG,1,2010-03-25 12:54:00,2.1,17841.0,United Kingdom
502591,20729,RED SPOTTY CANDY BAG,1,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,47559B,TEA TIME OVEN GLOVE,3,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,22135,LADLE LOVE HEART PINK,8,2010-03-25 12:54:00,0.42,17841.0,United Kingdom
502591,84510B,SET OF 4 FAIRY CAKES COASTERS ,2,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2010-03-25 12:54:00,0.55,17841.0,United Kingdom
502591,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,1,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,20724,RED SPOTTY CHARLOTTE BAG,20,2010-03-25 12:54:00,0.85,17841.0,United Kingdom
502591,20719,WOODLAND CHARLOTTE BAG,10,2010-03-25 12:54:00,0.85,17841.0,United Kingdom
502591,22380,TOY TIDY SPACEBOY  ,1,2010-03-25 12:54:00,2.1,17841.0,United Kingdom
502591,21934,SKULL SHOULDER BAG,2,2010-03-25 12:54:00,1.65,17841.0,United Kingdom
502591,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,2010-03-25 12:54:00,4.95,17841.0,United Kingdom
502591,22060,LARGE CAKE STAND HANGING HEARTS,1,2010-03-25 12:54:00,9.95,17841.0,United Kingdom
502591,22454,MEASURING TAPE RUSSIAN DOLL RED,1,2010-03-25 12:54:00,2.95,17841.0,United Kingdom
502591,22452,MEASURING TAPE RUSSIAN DOLL PINK,1,2010-03-25 12:54:00,2.95,17841.0,United Kingdom
502591,21461,BLUE EASTER EGG HUNT START POST,1,2010-03-25 12:54:00,1.95,17841.0,United Kingdom
502591,35809A,ENAMEL PINK TEA CONTAINER,1,2010-03-25 12:54:00,2.1,17841.0,United Kingdom
502591,35811A,ENAMEL PINK SUGAR CONTAINER,1,2010-03-25 12:54:00,2.1,17841.0,United Kingdom
502591,35810A,ENAMEL PINK COFFEE CONTAINER,1,2010-03-25 12:54:00,2.1,17841.0,United Kingdom
502591,22087,PAPER BUNTING WHITE LACE,6,2010-03-25 12:54:00,2.95,17841.0,United Kingdom
502591,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2010-03-25 12:54:00,6.35,17841.0,United Kingdom
502591,22467,GUMBALL COAT RACK,1,2010-03-25 12:54:00,2.55,17841.0,United Kingdom
502591,21458,2 PICTURE BOOK EGGS EASTER BUNNY,1,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,85098B,BLUE FLYING SINGING CANARY,1,2010-03-25 12:54:00,3.75,17841.0,United Kingdom
502591,22273,FELTCRAFT DOLL MOLLY,1,2010-03-25 12:54:00,2.95,17841.0,United Kingdom
502591,22241,GARLAND WOODEN HAPPY EASTER,1,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502591,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-03-25 12:54:00,1.65,17841.0,United Kingdom
502591,21746,SMALL RED SPOT  WINDMILL,1,2010-03-25 12:54:00,1.25,17841.0,United Kingdom
502592,21485,RED SPOT HEART HOT WATER BOTTLE,3,2010-03-25 13:02:00,4.95,13995.0,United Kingdom
502592,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-03-25 13:02:00,3.95,13995.0,United Kingdom
502592,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2010-03-25 13:02:00,2.55,13995.0,United Kingdom
502592,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2010-03-25 13:02:00,8.5,13995.0,United Kingdom
502593,48138,DOOR MAT UNION FLAG,1,2010-03-25 13:02:00,7.49,,United Kingdom
502593,21765,HANGING METAL BIRD BATH,1,2010-03-25 13:02:00,7.95,,United Kingdom
502593,22207,FRYING PAN UNION FLAG,1,2010-03-25 13:02:00,4.25,,United Kingdom
502593,20727,LUNCH BAG  BLACK SKULL.,2,2010-03-25 13:02:00,1.65,,United Kingdom
502593,22172,METAL SHELF WITH RAIL ,1,2010-03-25 13:02:00,8.5,,United Kingdom
502593,85067,CREAM SWEETHEART WALL CABINET,1,2010-03-25 13:02:00,18.95,,United Kingdom
502593,84405A,S/3 PINK COL METAL BASKET W HANDLE,1,2010-03-25 13:02:00,12.75,,United Kingdom
502593,21765,HANGING METAL BIRD BATH,3,2010-03-25 13:02:00,7.95,,United Kingdom
502593,84761,IVORY HANGING BIRD PLANTER ,1,2010-03-25 13:02:00,2.55,,United Kingdom
502593,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-03-25 13:02:00,4.95,,United Kingdom
502593,21207,SKULL AND CROSSBONES  GARLAND ,1,2010-03-25 13:02:00,1.65,,United Kingdom
502593,20727,LUNCH BAG  BLACK SKULL.,2,2010-03-25 13:02:00,1.65,,United Kingdom
502593,84849B,FAIRY SOAP SOAP HOLDER,4,2010-03-25 13:02:00,1.69,,United Kingdom
502593,21765,HANGING METAL BIRD BATH,1,2010-03-25 13:02:00,7.95,,United Kingdom
502594,44242A,LILAC FEATHERS CURTAIN,2,2010-03-25 13:05:00,1.25,16090.0,United Kingdom
502594,44242B,PINK FEATHERS CURTAIN,3,2010-03-25 13:05:00,1.25,16090.0,United Kingdom
502594,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-03-25 13:05:00,0.95,16090.0,United Kingdom
502594,51008,AFGHAN SLIPPER SOCK PAIR,10,2010-03-25 13:05:00,3.45,16090.0,United Kingdom
502594,21632,VINTAGE PINK DECORATIVE PARASOL,1,2010-03-25 13:05:00,12.75,16090.0,United Kingdom
502594,21632,VINTAGE PINK DECORATIVE PARASOL,1,2010-03-25 13:05:00,12.75,16090.0,United Kingdom
502594,21631,HIPPY CHIC DECORATIVE PARASOL,1,2010-03-25 13:05:00,12.75,16090.0,United Kingdom
502594,35001W,HAND OPEN SHAPE DECO.WHITE,2,2010-03-25 13:05:00,3.49,16090.0,United Kingdom
502594,20825,GOLD WINE GLASS,6,2010-03-25 13:05:00,3.75,16090.0,United Kingdom
502594,21127,COLOURFUL FISHING GNOME,1,2010-03-25 13:05:00,5.95,16090.0,United Kingdom
502594,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,6,2010-03-25 13:05:00,2.1,16090.0,United Kingdom
502594,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,6,2010-03-25 13:05:00,2.1,16090.0,United Kingdom
502594,21967,PACK OF 12 SKULL TISSUES,12,2010-03-25 13:05:00,0.29,16090.0,United Kingdom
502594,75013B,"STRING OF 8 BUTTERFLIES,PINK",2,2010-03-25 13:05:00,1.65,16090.0,United Kingdom
502594,20982,12 PENCILS TALL TUBE SKULLS,1,2010-03-25 13:05:00,0.85,16090.0,United Kingdom
502594,22486,PLASMATRONIC LAMP,2,2010-03-25 13:05:00,12.75,16090.0,United Kingdom
502594,84356,POMPOM CURTAIN,2,2010-03-25 13:05:00,6.95,16090.0,United Kingdom
502594,35637A,IVORY STRING CURTAIN WITH POLE ,2,2010-03-25 13:05:00,5.95,16090.0,United Kingdom
502594,22316,200 BENDY SKULL STRAWS,1,2010-03-25 13:05:00,1.25,16090.0,United Kingdom
502594,20829,GLITTER HANGING BUTTERFLY STRING,2,2010-03-25 13:05:00,2.1,16090.0,United Kingdom
502595,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,47567B,TEA TIME KITCHEN APRON,3,2010-03-25 13:13:00,5.95,14911.0,EIRE
502595,21042,RED SPOTTY APRON ,3,2010-03-25 13:13:00,5.95,14911.0,EIRE
502595,21794,CLASSIC FRENCH STYLE BASKET NATURAL,2,2010-03-25 13:13:00,6.75,14911.0,EIRE
502595,21793,CLASSIC FRENCH STYLE BASKET BROWN,2,2010-03-25 13:13:00,6.75,14911.0,EIRE
502595,21792,CLASSIC FRENCH STYLE BASKET GREEN ,2,2010-03-25 13:13:00,6.75,14911.0,EIRE
502595,84991,60 TEATIME FAIRY CAKE CASES,24,2010-03-25 13:13:00,0.55,14911.0,EIRE
502595,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-03-25 13:13:00,0.55,14911.0,EIRE
502595,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-03-25 13:13:00,0.55,14911.0,EIRE
502595,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-03-25 13:13:00,0.55,14911.0,EIRE
502595,21754,HOME BUILDING BLOCK WORD,3,2010-03-25 13:13:00,5.95,14911.0,EIRE
502595,21755,LOVE BUILDING BLOCK WORD,3,2010-03-25 13:13:00,5.95,14911.0,EIRE
502595,79323LP,LIGHT PINK CHERRY LIGHTS,4,2010-03-25 13:13:00,6.75,14911.0,EIRE
502595,20725,LUNCH BAG RED SPOTTY,10,2010-03-25 13:13:00,1.65,14911.0,EIRE
502595,20728,LUNCH BAG CARS BLUE,10,2010-03-25 13:13:00,1.65,14911.0,EIRE
502595,85099F,JUMBO BAG STRAWBERRY,10,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,22367,CHILDS APRON SPACEBOY DESIGN,8,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-03-25 13:13:00,1.25,14911.0,EIRE
502595,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,2010-03-25 13:13:00,1.25,14911.0,EIRE
502595,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2010-03-25 13:13:00,1.25,14911.0,EIRE
502595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-25 13:13:00,2.95,14911.0,EIRE
502595,21470,FLOWER VINE RAFFIA FOOD COVER,6,2010-03-25 13:13:00,3.75,14911.0,EIRE
502595,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2,2010-03-25 13:13:00,7.49,14911.0,EIRE
502595,48187,DOOR MAT NEW ENGLAND,2,2010-03-25 13:13:00,7.49,14911.0,EIRE
502595,48111,DOOR MAT 3 SMILEY CATS,2,2010-03-25 13:13:00,7.49,14911.0,EIRE
502595,20685,DOOR MAT RED SPOT,2,2010-03-25 13:13:00,7.49,14911.0,EIRE
502595,21524,DOOR MAT SPOTTY HOME SWEET HOME,2,2010-03-25 13:13:00,7.49,14911.0,EIRE
502595,48184,DOOR MAT ENGLISH ROSE ,2,2010-03-25 13:13:00,7.49,14911.0,EIRE
502595,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,22384,LUNCH BAG PINK RETROSPOT,10,2010-03-25 13:13:00,1.65,14911.0,EIRE
502595,21465,PINK FLOWER CROCHET FOOD COVER,6,2010-03-25 13:13:00,3.75,14911.0,EIRE
502595,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-03-25 13:13:00,1.69,14911.0,EIRE
502595,22585,PACK OF 6 BIRDY GIFT TAGS,24,2010-03-25 13:13:00,1.25,14911.0,EIRE
502595,20711,JUMBO BAG TOYS ,10,2010-03-25 13:13:00,1.95,14911.0,EIRE
502595,22379,RECYCLING BAG RETROSPOT ,5,2010-03-25 13:13:00,2.1,14911.0,EIRE
502595,22377,BOTTLE BAG RETROSPOT ,5,2010-03-25 13:13:00,2.1,14911.0,EIRE
502595,21843,RETRO SPOT CAKE STAND,1,2010-03-25 13:13:00,10.95,14911.0,EIRE
502595,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-03-25 13:13:00,2.95,14911.0,EIRE
502595,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2010-03-25 13:13:00,7.95,14911.0,EIRE
502595,21533,RETRO SPOT LARGE MILK JUG,3,2010-03-25 13:13:00,4.95,14911.0,EIRE
502595,21844,RETRO SPOT MUG,6,2010-03-25 13:13:00,2.95,14911.0,EIRE
502595,79323W, WHITE CHERRY LIGHTS,4,2010-03-25 13:13:00,6.75,14911.0,EIRE
502597,84467,ENGLISH ROSE DESIGN QUILTED THROW,6,2010-03-25 13:15:00,12.75,13969.0,United Kingdom
502597,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3,2010-03-25 13:15:00,4.95,13969.0,United Kingdom
502597,22083,PAPER CHAIN KIT RETRO SPOT,6,2010-03-25 13:15:00,2.95,13969.0,United Kingdom
502597,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-03-25 13:15:00,4.95,13969.0,United Kingdom
502597,84880,WHITE WIRE EGG HOLDER,3,2010-03-25 13:15:00,5.95,13969.0,United Kingdom
502597,21040,MODERN VINTAGE COTTON SHOPPING BAG,6,2010-03-25 13:15:00,2.55,13969.0,United Kingdom
502597,21931,JUMBO STORAGE BAG SUKI,10,2010-03-25 13:15:00,1.95,13969.0,United Kingdom
502597,20665,RED SPOTTY PURSE ,6,2010-03-25 13:15:00,2.95,13969.0,United Kingdom
502597,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-03-25 13:15:00,1.65,13969.0,United Kingdom
502597,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6,2010-03-25 13:15:00,2.55,13969.0,United Kingdom
502597,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-03-25 13:15:00,0.21,13969.0,United Kingdom
502597,22383,LUNCH BAG SUKI  DESIGN ,10,2010-03-25 13:15:00,1.65,13969.0,United Kingdom
502597,22084,PAPER CHAIN KIT EMPIRE,6,2010-03-25 13:15:00,2.95,13969.0,United Kingdom
502597,20694,FLORAL PINK MONSTER,4,2010-03-25 13:15:00,3.75,13969.0,United Kingdom
502597,22325,MOBILE VINTAGE HEARTS ,3,2010-03-25 13:15:00,4.95,13969.0,United Kingdom
502597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-25 13:15:00,2.95,13969.0,United Kingdom
502597,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2010-03-25 13:15:00,2.55,13969.0,United Kingdom
502597,21718,RED METAL BEACH SPADE ,12,2010-03-25 13:15:00,1.25,13969.0,United Kingdom
502597,21936,RED/WHITE SPOT PICNIC BAG,5,2010-03-25 13:15:00,2.95,13969.0,United Kingdom
502598,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2010-03-25 13:15:00,12.75,14156.0,EIRE
502598,22318,FIVE HEART HANGING DECORATION,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-03-25 13:15:00,4.95,14156.0,EIRE
502598,20749,ASSORTED COLOUR MINI CASES,2,2010-03-25 13:15:00,7.95,14156.0,EIRE
502598,22040,BOTANICAL ROSE GIFT WRAP,25,2010-03-25 13:15:00,0.42,14156.0,EIRE
502598,21498,RED SPOTS  WRAP ,25,2010-03-25 13:15:00,0.42,14156.0,EIRE
502598,22094,RED POLKA DOT TISSUE BOX,12,2010-03-25 13:15:00,1.25,14156.0,EIRE
502598,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,2010-03-25 13:15:00,0.29,14156.0,EIRE
502598,22050,PINK PAISLEY ROSE GIFT WRAP,25,2010-03-25 13:15:00,0.42,14156.0,EIRE
502598,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2010-03-25 13:15:00,2.55,14156.0,EIRE
502598,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2010-03-25 13:15:00,8.5,14156.0,EIRE
502598,20750,RED/WHITE DOT MINI CASES,2,2010-03-25 13:15:00,7.95,14156.0,EIRE
502598,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2010-03-25 13:15:00,7.95,14156.0,EIRE
502598,21535,RETRO SPOT SMALL MILK JUG,6,2010-03-25 13:15:00,2.55,14156.0,EIRE
502598,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,6,2010-03-25 13:15:00,2.1,14156.0,EIRE
502598,20754,RETRO RED SPOTTY WASHING UP GLOVES,6,2010-03-25 13:15:00,2.1,14156.0,EIRE
502598,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21539,RETRO SPOTS BUTTER DISH,3,2010-03-25 13:15:00,4.95,14156.0,EIRE
502598,21844,RETRO SPOT MUG,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21843,RETRO SPOT CAKE STAND,2,2010-03-25 13:15:00,10.95,14156.0,EIRE
502598,84750A,PINK SMALL GLASS CAKE STAND,8,2010-03-25 13:15:00,1.95,14156.0,EIRE
502598,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2010-03-25 13:15:00,1.45,14156.0,EIRE
502598,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-03-25 13:15:00,0.55,14156.0,EIRE
502598,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-03-25 13:15:00,0.55,14156.0,EIRE
502598,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-03-25 13:15:00,0.55,14156.0,EIRE
502598,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-03-25 13:15:00,0.55,14156.0,EIRE
502598,22284,HEN HOUSE DECORATION,12,2010-03-25 13:15:00,1.65,14156.0,EIRE
502598,22122,SET OF 2 FANCY FONT TEA TOWELS,12,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21563,RED HEART SHAPE LOVE BUCKET ,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21564,PINK  HEART SHAPE LOVE BUCKET ,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502596,21157,RED SPOTTY WASHBAG,6,2010-03-25 13:15:00,2.1,16553.0,United Kingdom
502596,20665,RED SPOTTY PURSE ,6,2010-03-25 13:15:00,2.95,16553.0,United Kingdom
502596,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-03-25 13:15:00,1.95,16553.0,United Kingdom
502596,21871,SAVE THE PLANET MUG,12,2010-03-25 13:15:00,1.25,16553.0,United Kingdom
502596,21877,HOME SWEET HOME MUG,12,2010-03-25 13:15:00,1.25,16553.0,United Kingdom
502596,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-03-25 13:15:00,0.55,16553.0,United Kingdom
502596,84991,60 TEATIME FAIRY CAKE CASES,24,2010-03-25 13:15:00,0.55,16553.0,United Kingdom
502596,20692,FLORAL ELEPHANT SOFT TOY,12,2010-03-25 13:15:00,3.75,16553.0,United Kingdom
502596,21829,DINOSAUR KEYRINGS ASSORTED,36,2010-03-25 13:15:00,0.21,16553.0,United Kingdom
502596,21888,BINGO SET,4,2010-03-25 13:15:00,3.75,16553.0,United Kingdom
502596,21915,RED  HARMONICA IN BOX ,12,2010-03-25 13:15:00,1.25,16553.0,United Kingdom
502596,21914,BLUE HARMONICA IN BOX ,12,2010-03-25 13:15:00,1.25,16553.0,United Kingdom
502596,21703,BAG 125g SWIRLY MARBLES,48,2010-03-25 13:15:00,0.42,16553.0,United Kingdom
502596,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-03-25 13:15:00,2.95,16553.0,United Kingdom
502596,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-03-25 13:15:00,10.75,16553.0,United Kingdom
502596,21156,RED SPOTTY CHILDS APRON,8,2010-03-25 13:15:00,1.95,16553.0,United Kingdom
502596,21889,WOODEN BOX OF DOMINOES,12,2010-03-25 13:15:00,1.25,16553.0,United Kingdom
502596,22029,SPACEBOY BIRTHDAY CARD,12,2010-03-25 13:15:00,0.42,16553.0,United Kingdom
502596,22036,DINOSAUR BIRTHDAY CARD,12,2010-03-25 13:15:00,0.42,16553.0,United Kingdom
502596,22035,VINTAGE CARAVAN GREETING CARD ,12,2010-03-25 13:15:00,0.42,16553.0,United Kingdom
502596,20723,STRAWBERRY CHARLOTTE BAG,10,2010-03-25 13:15:00,0.85,16553.0,United Kingdom
502596,20724,RED SPOTTY CHARLOTTE BAG,10,2010-03-25 13:15:00,0.85,16553.0,United Kingdom
502596,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-03-25 13:15:00,0.21,16553.0,United Kingdom
502598,20685,DOOR MAT RED SPOT,2,2010-03-25 13:15:00,7.49,14156.0,EIRE
502598,48187,DOOR MAT NEW ENGLAND,2,2010-03-25 13:15:00,7.49,14156.0,EIRE
502598,21955,DOOR MAT UNION JACK GUNS AND ROSES,2,2010-03-25 13:15:00,7.49,14156.0,EIRE
502598,21524,DOOR MAT SPOTTY HOME SWEET HOME,2,2010-03-25 13:15:00,7.49,14156.0,EIRE
502598,48185,DOOR MAT FAIRY CAKE,2,2010-03-25 13:15:00,7.49,14156.0,EIRE
502598,47570B,TEA TIME TABLE CLOTH,2,2010-03-25 13:15:00,10.65,14156.0,EIRE
502598,21755,LOVE BUILDING BLOCK WORD,3,2010-03-25 13:15:00,5.95,14156.0,EIRE
502598,22241,GARLAND WOODEN HAPPY EASTER,12,2010-03-25 13:15:00,1.25,14156.0,EIRE
502598,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-03-25 13:15:00,1.65,14156.0,EIRE
502598,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2010-03-25 13:15:00,9.95,14156.0,EIRE
502598,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-03-25 13:15:00,9.95,14156.0,EIRE
502598,37446,MINI CAKE STAND WITH HANGING CAKES,8,2010-03-25 13:15:00,1.45,14156.0,EIRE
502598,47556B,TEA TIME TEA TOWELS ,6,2010-03-25 13:15:00,2.95,14156.0,EIRE
502598,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,2010-03-25 13:15:00,1.25,14156.0,EIRE
502598,22072,TEA CUP AND SAUCER RETRO SPOT,4,2010-03-25 13:15:00,3.75,14156.0,EIRE
502599,21947,SET OF 6 HEART CHOPSTICKS,3,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,21949,SET OF 6 STRAWBERRY CHOPSTICKS,2,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,22553,PLASTERS IN TIN SKULLS,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,22582,PACK OF 6 SWEETIE GIFT BOXES,1,2010-03-25 13:16:00,2.55,17301.0,United Kingdom
502599,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-03-25 13:16:00,0.95,17301.0,United Kingdom
502599,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2010-03-25 13:16:00,2.55,17301.0,United Kingdom
502599,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,2010-03-25 13:16:00,2.95,17301.0,United Kingdom
502599,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,2010-03-25 13:16:00,2.55,17301.0,United Kingdom
502599,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2010-03-25 13:16:00,2.95,17301.0,United Kingdom
502599,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2010-03-25 13:16:00,2.95,17301.0,United Kingdom
502599,82581,TOILET METAL SIGN,1,2010-03-25 13:16:00,0.55,17301.0,United Kingdom
502599,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,22197,SMALL POPCORN HOLDER,4,2010-03-25 13:16:00,0.85,17301.0,United Kingdom
502599,22568,FELTCRAFT CUSHION OWL,1,2010-03-25 13:16:00,3.75,17301.0,United Kingdom
502599,22569,FELTCRAFT CUSHION BUTTERFLY,1,2010-03-25 13:16:00,3.75,17301.0,United Kingdom
502599,22150,3 STRIPEY MICE FELTCRAFT,1,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,47591D,PINK FAIRY CAKE CHILD'S APRON,1,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,22367,CHILDS APRON SPACEBOY DESIGN,3,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,22383,LUNCH BAG SUKI  DESIGN ,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,22384,LUNCH BAG PINK RETROSPOT,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-03-25 13:16:00,2.95,17301.0,United Kingdom
502599,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,82615,PINK MARSHMALLOW SCARF KNITTING KIT,1,2010-03-25 13:16:00,2.95,17301.0,United Kingdom
502599,22386,JUMBO BAG PINK WITH WHITE SPOTS,1,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,20727,LUNCH BAG  BLACK SKULL.,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,21931,JUMBO STORAGE BAG SUKI,2,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,22385,JUMBO BAG SPACEBOY DESIGN,2,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,85099B,JUMBO BAG RED WHITE SPOTTY ,3,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,21928,JUMBO BAG SCANDINAVIAN PAISLEY,3,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2010-03-25 13:16:00,1.95,17301.0,United Kingdom
502599,22383,LUNCH BAG SUKI  DESIGN ,1,2010-03-25 13:16:00,1.65,17301.0,United Kingdom
502599,21260,FIRST AID TIN,1,2010-03-25 13:16:00,3.25,17301.0,United Kingdom
502599,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2010-03-25 13:16:00,0.55,17301.0,United Kingdom
502599,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2010-03-25 13:16:00,0.55,17301.0,United Kingdom
502599,22480,RED TEA TOWEL CLASSIC DESIGN,1,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,22480,RED TEA TOWEL CLASSIC DESIGN,2,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,21790,VINTAGE SNAP CARDS,1,2010-03-25 13:16:00,0.85,17301.0,United Kingdom
502599,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2010-03-25 13:16:00,1.25,17301.0,United Kingdom
502599,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2010-03-25 13:16:00,0.55,17301.0,United Kingdom
502599,21213,PACK OF 72 SKULL CAKE CASES,1,2010-03-25 13:16:00,0.55,17301.0,United Kingdom
